title,sjr,source_id,ss_id
Targets in Heterocyclic Systems,Q4,,7bf6759d-10d2-417c-aa17-948945e67179
Teorija in Praksa,Q3,S4210192867,1b0459c2-483e-4e81-9014-2a077d8803ba
Universitas Psychologica,Q4,S204228983,975bbb4d-c145-48c9-bc08-7b6b4d9aba79
"Vestnik Tomskogo Gosudarstvennogo Universiteta, Biologiya",Q4,S4210200529,
Voprosy Prakticheskoi Pediatrii,Q3,,
Zeitschrift fur Dialektologie und Linguistik,Q2,,
Annali di Ca Foscari Serie Orientale,Q2,S4210190034,
Astronomy and Geophysics,Q4,S2764923129,
Biblica et Patristica Thoruniensia,Q2,S4210229516,91e22dd7-691c-4f35-970e-28d19ed32b16
Bulletin for International Taxation,Q3,S4306505191,28ef3a0a-ebf1-477f-8d6e-18a4f4aa18f6
"Bulletin of Tokyo Dental College, The",Q4,S157584073,
Control Engineering and Applied Informatics,Q4,S2764440388,57c502f2-634b-4632-9fea-92ca7e836e17
Cross-Currents,Q2,S2739179003,
Cuestiones Constitucionales,Q3,S2898087311,
Current Treatment Options in Pediatrics,Q3,S4210189132,e7218a18-0a52-432d-9d09-04e8353fd535
Developments in Ophthalmology,Q4,S2755539230,5e79f775-c76d-465c-9bc5-05908372e1c6
Dialog,Q2,S159328373,c1685fdd-84dc-48c9-afff-b422033cc443
Etudes Rurales,Q2,S4210201324,
Eurasian Journal of Chemistry,Q4,S2764829743,
Fascism,Q2,S4210212767,003e9564-68f8-4cac-9b42-4815d7277cb2
Gedrag en Organisatie,Q4,S4306511191,
Historia y Memoria,Q2,S2736402356,
HIV and AIDS Review,Q4,S2764720568,
Human Physiology,Q4,S173526038,4e647d69-5ae0-424e-94ff-891e742de3c4
Ibsen Studies,Q1,S4210169482,e8529ad6-d70e-4554-ba65-bccd0e0d118e
International Journal for Engineering Modelling,Q4,S4210169869,85541fe1-0853-43ce-afd9-0e529529d2c7
International Journal of Automotive Science and Technology,Q4,S4210200683,f3a1ad41-8649-40b6-95bc-4bcac22e36f7
International Journal of Gerontology,Q4,S19156006,143cbb41-6183-4f38-9bf7-fb8de9dfa757
International Journal of Hindu Studies,Q2,S112509159,7fde494e-9bae-40c1-8096-fa37b8c1fcd8
International Journal of Information and Management Sciences,Q4,S2764623020,
International Journal of Reconfigurable and Embedded Systems,Q4,S4210222306,
Iranian Economic Review,Q4,S2764934467,b1796af0-87f7-4148-8a75-5ab00fe9216d
Islam - Zeitschrift fur Geschichte und Kultur des Islamischen Orients,Q2,,
Issues in Information Systems,Q4,S4210199647,13bdaac1-d860-4890-b7de-c4b86577e5e7
Italian Journal of Pure and Applied Mathematics,Q4,S2765069011,9b628e0d-6bf2-46d2-a848-913dda7ae8f4
Journal of Applied Biological Chemistry,Q4,S104395123,c2f97b8e-d9a9-40f3-b252-c8292e6841a9
Journal of Archival Organization,Q3,S96453962,131d4ed8-1c3d-4fce-8b7e-c49a63ff2397
Journal of Chiropractic Humanities,Q4,S31784138,bea75c3c-0a3e-4d12-8c06-5ab521247518
Journal of Measurement and Evaluation in Education and Psychology,Q4,,656be45b-093e-4c23-bdea-8a043611f1c7
Journal of Middle East Women's Studies,Q2,,e80c1354-a42d-4c25-a571-85b444b9a690
Journal of Neonatal Surgery,Q3,S2764549079,3b0578af-2efc-43bd-adb5-932510fd48ed
Journal of Ocean Technology,Q4,S2913119120,f4f12aee-a6b7-494d-87c3-f65db82e7f3f
Journal of Private Enterprise,Q4,S61971679,51a08aea-4781-409b-88a7-017e37cacd9f
Journal of Public Health and Development,Q4,S4306515998,47cc87ac-8bed-40ad-9e3d-324c72850603
Journal of Regional Analysis and Policy,Q3,S2764372048,55e09396-18c3-4329-8ab2-e97c091bf279
Korea Observer,Q3,S46506030,
Kritike,Q2,S955065660,
Las Torres De Lucca,Q2,S2738306786,00b4d7bd-50be-4f23-a1fe-e7f6d686a537
Lebende Sprachen,Q3,S46578180,b5a58713-1c9b-4814-bfae-534f184841cb
Lecture Notes in Bioengineering,Q4,S4210175960,
Lithuanian Journal of Physics,Q4,S174892735,ba07b7ab-c209-420b-acfb-22fdc495ced2
Majlesi Journal of Electrical Engineering,Q4,S2738761168,02b41998-07b6-4706-b1f7-4c415dc88ac3
Monitoring and Analysis of Manufacturing Processes in Automotive Production,Q4,,
Multiphase Science and Technology,Q4,S158630098,da27118b-da87-4442-8ef3-18d8f905bf14
Nauchno-Prakticheskaya Revmatologiya,Q4,S4306402182,
Online Journal of Animal and Feed Research,Q4,S2739109468,12c7a5ec-a416-4630-aedf-c18c3448bc1e
Pakistan Journal of Psychological Research,Q4,S2764714995,8b5cc61e-5c67-4d89-bcc0-a1587f1198f1
Pedagogy,Q2,S4210188992,
Quaestio,Q2,S4210180823,f16d0d8a-1788-40d6-b6da-7f03d1ae73d8
Queen Mary Journal of Intellectual Property,Q3,S2764494206,5af3d014-c599-447d-968d-a26dfc74f599
Reinforced Plastics,Q4,S8244251,d3935a37-399f-4acf-adff-fe7a0d26a9e2
Revista de Literatura,Q1,S20455465,826ff6f2-0dc8-4b33-aaa5-111c63bd5520
Revista Espanola de Antropologia Americana,Q3,,
Revue d'Histoire des Sciences,Q3,S4210199209,4474a718-4b31-416f-b58e-dda1ad67689f
REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES,Q4,,
Rivista di Filosofia del Diritto,Q2,S4306528611,a75d53e3-44d6-42c5-8ebb-527763153adc
Rivista Italiana della Medicina di Laboratorio,Q3,S4210223908,
Russian journal of immunology : RJI : official journal of Russian Society of Immunology,Q4,,
SEPM Special Publications,Q4,,
Sociologija i Prostor,Q3,S67008070,893f99e4-d3ce-425e-8e8f-38ceed3dfcca
Sociology Lens,Q2,S4387286883,
"Zairyo/Journal of the Society of Materials Science, Japan",Q4,,
Zhonghua wai ke za zhi [Chinese journal of surgery],Q4,S4363604908,
"Acta Physica Polonica B, Proceedings Supplement",Q4,S4210192929,95a28fda-f052-492f-90cd-a51fa21e1614
Acta Poloniae Pharmaceutica,Q3,S157208032,
Agrochimica,Q4,S111356358,435cbfaa-849d-4ab6-a9e5-c2fcbd0b38f7
Ankara Universitesi Ilahiyat Fakultesi Dergisi,Q2,,
Anuario do Instituto de Geociencias,Q4,,
ASEAN Engineering Journal,Q4,S4210183791,ac74cf8f-d7f0-4e00-941f-e68e71a24705
Asian Theatre Journal,Q2,S160604857,
Australian Educational Computing,Q4,S2737512260,07bca21f-e693-4f96-98aa-0dab54fb5d26
Botanica Complutensis,Q4,S4306504891,a110680d-2e3a-4e92-a95d-cef14d9de55d
Case Reports in Plastic Surgery and Hand Surgery,Q4,S4210215075,b93b953b-395c-4746-bbdb-e7c069838489
Cinta de Moebio,Q2,S86099896,
Clinical Osteology,Q4,,
Contaduria y Administracion,Q4,,
Contemporary Levant,Q2,S4210220353,d7f73292-7cc7-4597-924c-79db4f943904
Contemporary Mathematics (Singapore),Q4,,
De Medio Aevo,Q1,S4306507670,03c81274-945c-4496-9b1e-f424f63a6069
Dickens Quarterly,Q1,S193482937,7a5206fb-8eb7-45ec-81b4-1344c83b6de5
Eastern African Literary and Cultural Studies,Q1,S4210181488,a7fdcf02-fb3c-4203-9ad7-b870db094fc7
Electrical Engineering in Japan (English translation of Denki Gakkai Ronbunshi),Q4,,
Enfermeria Nefrologica,Q4,,
Environmental Geosciences,Q4,S1677857,c7bb1922-67f4-41ab-b1b3-43aaf7c3b538
Ethiopian Medical Journal,Q4,S132388096,f4857878-9807-456f-883a-929707bc7d02
Food Engineering Progress,Q4,S4210222016,3e2ab0ec-76b3-4e5a-8dad-1a66d3a495be
Geneesmiddelenbulletin,Q4,S4210204373,f0b7f1e4-b7b2-4952-bdff-3eaac858aa07
Geographia Cassoviensis,Q4,S4210185020,06321207-8fc0-4f5c-a67b-0f7ef691e113
Giornale Italiano di Farmacia Clinica,Q4,S4306511494,3fb8cf3d-2ce5-45ec-ba5e-1137fa15ddab
Hacettepe Egitim Dergisi,Q4,S1013089787,
IEIE Transactions on Smart Processing and Computing,Q4,S2765077331,5faf2656-c91a-4b82-8822-0f6a17457498
Indian Journal of Gynecologic Oncology,Q3,S2764358939,6f5c6bce-fabd-4102-b9db-92225f7d113e
International and Comparative Law Review,Q3,S2764652499,299f13e9-bb81-42ea-a054-a9663efd1317
International Journal of Data Analysis Techniques and Strategies,Q4,S118326976,018e5d9a-423b-4eb6-a175-9058b4a65736
International Journal of Energy Technology and Policy,Q4,S26450398,873d7906-3579-4cb2-968a-ee62e0a39544
International Journal of Internet Protocol Technology,Q4,S97755082,1c89ed47-e44e-4d8f-af7b-191540a7a2ec
International Journal of Mechanics,Q4,S25739708,bd137c3c-1e53-4bf4-b825-b46ef0a5783f
International Journal of System of Systems Engineering,Q4,S84712792,00da8495-30a2-4c36-afa2-96f19492f9d6
ITEA Informacion Tecnica Economica Agraria,Q4,S39098163,
Journal of African Films and Diaspora Studies,Q2,S4210215505,
Journal of Agriculture and Environment for International Development,Q4,S2738463747,727d930d-fe7e-4688-8fc1-1c888e601439
Journal of Applied Cosmetology,Q4,S2764895105,5e1e4402-8448-400b-8f4d-3b514cad998a
Journal of Chemistry and Technologies,Q4,S4210238065,db13edb7-0b41-46c7-ae41-aed451641088
Journal of Information Science Theory and Practice,Q3,S2737722906,4f06546c-8ab4-4be4-acf5-aec58dca95d8
Journal of Pediatric and Neonatal Individualized Medicine,Q3,S4306515947,5a8e77a2-5c41-466c-8ac4-23cc100c8d74
Journal of Postcolonial Writing,Q1,S26362423,e03da7d7-e709-4e4c-b1f3-9d74c3de25f7
Journal of the Korean Society of Clothing and Textiles,Q3,S2764524308,d36bb67d-6813-4e25-b97f-8d902ab68997
Journal of Theoretical and Applied Mechanics (Bulgaria),Q4,,
Jurnal Kimia Valensi,Q4,S4210214921,2ed2f985-3ffd-47ff-90a7-2684a6286c75
"Language, Discourse and Society",Q3,,6d47ab4c-fcbe-4122-bf90-d78269eed663
Latvian Journal of Physics and Technical Sciences,Q4,S200299838,26ea6287-ceae-469c-b475-9d76a7f9a74d
Neurology Asia,Q4,,a20b1cb4-bbcf-4b0d-a8a5-64acc90ebd18
Novos Estudos Juridicos,Q3,,
NWIG New West Indian Guide,Q2,S1020997206,
Obesity and Metabolism,Q4,S148394532,7d3df19e-047b-4ec9-98d4-ecb017ee6fff
Pasavento,Q1,S2737496217,
Pisevye Sistemy/Food Systems,Q4,,
Pulmonologiya,Q4,S4210221960,
Quarterly Review of Film and Video,Q2,S143466226,db9cc6a4-23fa-46ff-946b-a2375bdd1f58
REC: CardioClinics,Q4,S4210182158,6f7e1f43-87d9-4772-b406-66f6d5630c31
Revista Chilena de Fonoaudiologia,Q3,,
Revista del Cuerpo Medico Hospital Nacional Almanzor Aguinaga Asenjo,Q4,,
Revista Espanola de Derecho Canonico,Q2,,
RiMe Rivista dell'Istituto di Storia dell'Europa Mediterranea,Q2,S4306528550,
Rivista Italiana delle Sostanze Grasse,Q4,S66347800,
Romanian Journal of Legal Medicine,Q4,S116312630,712f7663-de12-49c5-bfef-72c5ecdb3b9d
Scientific American,Q3,S100460328,fb27311b-7236-4828-ac26-ffbf0eec5dc8
Slovenske Divadlo,Q1,S4210226644,
Sprache Stimme Gehor,Q4,,
Synergies Italie,Q3,S2739227927,42ca989e-8fbd-4550-82e9-785543790af9
Acta Academiae Medicinae Sinicae,Q4,S2756433455,
Acta Linguistica Hafniensia,Q3,S196188613,
Archives of Breast Cancer,Q3,S4210173243,fd787d53-8d11-48ef-99d0-1e07695f5fa9
BioScope: South Asian Screen Studies,Q2,S160756826,
Current Enzyme Inhibition,Q4,S192905621,0d519d02-c2d3-4edf-905f-7b73d637dda3
Current Women's Health Reviews,Q4,,1a3f5445-0a98-4714-9d92-7ce6308e34d2
Deutsche Medizinische Wochenschrift,Q4,S38943393,0afa59aa-6c0d-46a7-92c8-73388f5a3c6c
Dialogue-Canadian Philosophical Review,Q2,,
Dyna (Spain),Q4,,
Endodontology,Q4,S126223282,a5e55432-0657-4e46-9333-3c85693791d8
Energetika,Q4,S4210187576,fe5ff120-fc39-4675-8f8b-491798157bbd
Escritura e Imagen,Q1,S4210229269,cf165037-b991-4e11-9049-85b39ecdc3f0
Etude de la Population Africaine,Q4,S85105959,
Geoingegneria Ambientale e Mineraria,Q4,,32944175-09b4-4b4a-8ba9-a011dfc12b0f
Great Plains Research,Q4,S2764896820,8f48e6e2-d3a0-472b-bc4c-e971e30e2dee
Hobbes Studies,Q2,S115332500,cb9073bc-080f-45be-a0e0-f7d88e8983db
IASPM Journal,Q2,S4210214895,
IEEE AFRICON Conference,-,,
Immunologiya,Q4,S4210218247,ad28f529-89be-40a4-96dc-035168cf614b
International Bulletin of Mission Research,Q2,S4210189742,b57436fd-837c-4609-b22f-85ea26727869
International Journal of Practical Theology,Q2,S89953194,f9569c99-59a6-4aa1-8efa-4c811a74875e
Issues in Science and Technology Librarianship,Q3,S4210182248,ec10abc3-b8eb-4b33-9cb8-95e1e8df27b8
Jordan Journal for History and Archaeology,Q2,S4306515139,a99e5507-fb16-4e5c-a625-5d9f22a64210
Journal of Advanced Pharmacy Education and Research,Q3,S4210230375,0346f85a-4739-4987-9e2f-92cf70576d70
Journal of Advances in Medical and Biomedical Research,Q4,S4306515292,f9424f46-5956-4e14-b7ab-f7dd8a2ccdf7
"Journal of Automation, Mobile Robotics and Intelligent Systems",Q4,S4210195376,
Journal of Beijing Institute of Clothing Technology (Natural Science Edition),Q2,,
Journal of Conflict Archaeology,Q2,S84354000,1d3b91a1-de94-4edd-9368-b38df7c09e38
Journal of European Studies,Q3,S98916771,2abd4b5b-d975-41c7-a1c5-d5cd092f90e0
Journal of Food Distribution Research,Q4,S2765062947,2d089ede-755f-499f-8b30-2c974619aea9
Journal of Institutional Research South East Asia,Q4,,
Journal of Jewish Studies,Q1,S105339107,9ef62cfc-1ff5-4c6d-bb8a-8e6ef6f8570c
Journal of Modern Turkish History,Q2,,
Journal of the Korean Medical Association,Q4,S2764744571,
Journal of Wound Management and Research,Q3,S4210233629,acdbc719-129f-483a-8b84-db92bcd6cf23
Korean Journal of Microbiology,Q4,S4210219379,
"Law, Culture and the Humanities",Q2,S14949914,4526ac7e-f3c1-4cd5-a26e-77738dd696ec
Natural Resources Journal,Q3,S74757465,7ed68a12-d3f5-4c9b-8433-fadbe672bf23
New Theatre Quarterly,Q2,S65790007,2c1a3a01-ad31-4f06-a352-4732022a760a
Nordic Journal of International Law,Q3,S38593109,859e6324-3613-4078-b527-ee7a1147afd7
NTU Management Review,Q4,,
Open Library of Humanities,Q2,S4210212096,b2128545-12e7-4f2c-b05e-09574f9eb2cf
Padjadjaran Jurnal Ilmu Hukum,Q3,S4210198817,
Pensee,Q2,,
Pharmaceutical Sciences Asia,Q3,S4210203042,ccd29f76-8bf7-422f-b551-bf38efbff2a2
Philosophia Reformata,Q2,S4210169512,ed68d8ef-6f3c-4dae-9312-a7e52d3b178b
Plant OMICS,Q4,S178029676,a04447c2-3e93-49c1-947d-8e51bb222f0b
Politica Economica,Q3,S4306522742,
Powder Metallurgy Progress,Q4,S4210206812,b3e1f72a-d997-42a3-bfb4-35de7a7e9fac
Praxis der Kinderpsychologie und Kinderpsychiatrie,Q4,S70583943,fa227b09-8250-4d93-ae44-7dbfca715e6b
Produccion y Limpia,Q4,,
Progress in Superconductivity and Cryogenics (PSAC),Q4,,
Protetyka stomatologiczna,Q4,,
Puerto Rico Health Sciences Journal,Q4,S2477703865,9af264f3-5b12-49cf-bc16-c6adbfd3e8bf
Punjab University Journal of Zoology,Q4,S4210168528,6742cb0a-40ad-4688-b930-17fa8c71acdf
Purushartha,Q2,S2764928508,ab1f3c12-d37e-47ea-a49a-893b0fd82a9a
Revista de Economia del Rosario,Q4,,
Revista de Metodos Cuantitativos para la Economia y la Empresa,Q4,,
Revista de Psicologia de la Salud,Q4,,
Revista Geografica Venezolana,Q4,,1f5e241a-fa05-4f0a-9488-e8bfe74b2c3b
Revista Medica Clinica Las Condes,Q4,,
Russian Language at School,Q3,S4210223563,bb639bd7-d877-44ce-84aa-678476ac6f84
Russian Physics Journal,Q4,S44010765,e38f58f2-3e2a-4cbe-822b-3a59d9a72c5c
Scrinium,Q1,S4210179704,f554536e-da78-495c-92cd-c8df363b87f3
Ship Building of China,Q4,,
Slovenska Literatura,Q1,,
Sociologia e Antropologia,Q2,S2737396750,
South African Journal of Surgery,Q4,S68167138,f690f627-6089-4ead-9fe0-7c58067cca8e
Studia Universitatis Babes-Bolyai Chemia,Q4,,
Vivarium,Q2,S4210190838,8b375412-7b1a-42a0-8391-30035228a0f2
Wordsworth Circle,Q1,S76961920,06e948da-3883-4d92-8284-f76e72dd06b3
World Journal of English Language,Q1,S2764891064,1261ab3e-005b-428d-bc9a-24a186d95faf
Zhonghua lao dong wei sheng zhi ye bing za zhi = Zhonghua laodong weisheng zhiyebing zazhi = Chinese journal of industrial hygiene and occupational diseases,Q4,,
Acta Pharmaceutica Sciencia,Q3,S4210233185,19737c37-915b-41bc-aa56-dd8de6f8ba44
Archives des Maladies Professionnelles et de l'Environnement,Q4,S193557460,95c307f2-13d5-4f57-92b6-a95077e94dab
ASHRAE Transactions,-,S4306503283,4907d20d-dfa2-47c9-9aa9-1d973d62add5
"Body, Space and Technology",Q3,S4210234221,
Bollettino Storico - Bibliografico Subalpino,Q2,S4393915136,
Cahiers d'Etudes Africaines,Q2,,a2421f87-b6b5-4ccc-8738-cc95f3b9cfbf
Chinese General Practice,Q3,S2764568147,16513ab6-d8de-43fe-aae4-97d0480afbc2
Christian Higher Education,Q2,S150116334,961a0ffd-0c30-4aff-be77-880ecce6cd69
Corporate and Business Strategy Review,Q4,S4210237355,
Eunomia. Revista en Cultura de la Legalidad,Q3,,
Food Science and Technology (United States),Q4,,
Guocheng Gongcheng Xuebao/The Chinese Journal of Process Engineering,Q4,,
High Temperatures - High Pressures,Q4,S195636103,
Historical Studies in the Natural Sciences,Q3,S96327655,0ab51aed-1fa5-4922-9023-a4e0cc0531f4
Indian Journal of Rheumatology,Q4,S5246876,f2f23d98-6bcc-4c6f-8f9a-34b65ff68e66
Indian Journal of Surgery,Q4,S5027178,547027a9-21f3-4a00-a0d0-da4437771c54
International Journal of Computers and their Applications,Q4,S67390379,3acce28a-0f0c-4102-8894-12368c3995dc
International Journal of High Dilution Research,Q4,S2764825727,f5467a42-fda2-4c73-b59f-f842c953865a
International Journal of Information Technologies and Systems Approach,Q4,S164667806,4fed2ae2-bd9d-4eec-aa27-42b54fae81d4
Iranian Journal of Neonatology,Q4,S2764922669,9a9209c4-dbae-40fd-8a8f-335ea9e66f30
Irish Medical Journal,Q4,S117684900,b4e58d87-c012-4bee-8e4c-fea04b5094f0
ISLE Interdisciplinary Studies in Literature and Environment,Q1,S191591276,
IWMI Research Report,Q4,,
Journal for Continental Philosophy of Religion,Q2,S4210224566,1b951f88-f4b5-425f-b830-9496b415f603
Journal of Biomechanical Science and Engineering,Q4,S122673828,375538f8-c382-401e-bfc0-85a44c9a1883
Journal of Conservation and  Museum Studies,Q2,S4210192172,
Journal of Critical Infrastructure Policy,Q4,S4210221352,7b8390c9-e691-49df-a70a-a464e4452b8f
Journal of Environmental Science and Management,Q4,S2736963853,13577210-0944-447c-b34c-7d651d82a881
Journal of Integrated Circuits and Systems,Q4,S4210174384,5bbd234e-95b7-4d0b-b99f-3c0e45bb392d
Journal of Korean Academy of Psychiatric and Mental Health Nursing,Q4,S2764805904,6b8a5c3f-0459-4f1c-8229-2614750881dd
Journal of Renal Injury Prevention,Q4,S2764348001,73061b6a-ca44-4ef2-b60b-2b1de00a5e03
Journal of the American Oriental Society,Q2,S146822473,0dd89a86-b068-47b1-8318-e1764803524e
Judaica Bohemiae,Q2,S946872536,d5a239a2-1c1c-4ab7-91ef-25b33249f396
Keel ja Kirjandus,Q1,S4210189359,
Labor: Studies in Working-Class History,Q2,S114448247,
Lean Construction Journal,Q4,S4390297279,6f24906c-f7b6-457f-9fbb-e923c2f89f11
Materials Evaluation,Q4,S203414176,b82cdec5-f7c4-4c42-b209-b1687547e8c2
Metal ions in life sciences,Q4,S2764804101,d21f6dda-80d8-4d6f-9a0e-143bd5310c62
Miedzy Oryginalem a Przekladem,Q1,,
Military Medical Science Letters (Vojenske Zdravotnicke Listy),Q3,,
New Criminal Law Review,Q3,S158181119,
Population Review,Q4,S32314625,369361b8-11b8-420b-94fc-49f639b33960
Proceedings of the Academy of Natural Sciences of Philadelphia,Q4,S4210231473,764954f3-dcf9-4bf6-b0ff-fd9acb564086
Przeglad Geograficzny,Q4,,
Real Analysis Exchange,Q4,S2764760416,7fc6ca3c-fe04-4a8c-b647-0f4a2278a888
Recenti Progressi in Medicina,Q4,S2754753105,3fa3f645-c940-47b5-8821-23f20c39c84f
Review of Rabbinic Judaism,Q2,S52729405,506b954b-91a8-4aa1-aa3e-ef65568479f8
Revista de Ciencias Agroveterinarias,Q4,,
"Revista de Logopedia, Foniatria y Audiologia",Q4,,
Scottish Journal of Geology,Q4,S90123000,823e5483-5b12-4cbe-bd06-4d716bba73dc
Statistika,Q4,S4210203507,6e82a1fb-6576-432d-8825-5f2666247761
Turkish Journal of Physiotherapy and Rehabilitation,Q4,,
Uchenye Zapiski Kazanskogo Universiteta. Seriya Estestvennye Nauki,Q4,,
Zoologicheskii Zhurnal,Q4,,
Anthropological Review,Q3,S4210198143,7b8c5c79-7dad-4cd5-8058-4178b9c74f89
Archivo Teologico Granadino,Q2,,
Arhiv za Farmaciju,Q3,S4210221777,5933ed29-5e13-4ca1-b2e3-129498d681bb
Asian Biomedicine,Q4,S37617766,442bf582-07f4-4df6-9391-01b0d1e74675
Asia-Pacific Journal of Innovation in Hospitality and Tourism,Q4,S4210240085,
Axon (Italy),Q1,,
Bank i Kredyt,Q4,S4306504014,b4c68ebd-ef34-422c-8594-65eed60b99eb
Biharean Biologist,Q4,,4ee50294-6183-44e8-af6a-480b90714935
BrewingScience,Q4,,
Bulletin of the School of Oriental and African Studies,Q2,S4210171990,ea90051e-6418-49c4-af4e-3a3f252b3698
Desarrollo y Sociedad,Q3,S4210237174,
Differences,Q2,S151331055,
Education Therapeutique du Patient,Q4,,
"EEA - Electrotehnica, Electronica, Automatica",Q4,,
Entomon,Q4,S4210191742,741993ed-2449-46b6-a01c-05b068cd7da6
Estudios Sociologicos,Q3,,
Fuentes el Reventon Energetico,Q4,,
Gastrointestinal Nursing,Q3,S74477906,fec61c3e-26a6-4a13-a907-3e4d576e4ef5
Glottodidactica,Q3,S2764759293,
Hepatic Oncology,Q4,S2764873731,4dcfdb60-0ee4-40e6-b8ad-111d5320e495
Historia y Memoria de la Educacion,Q2,,
Iberoamerican Journal of Development Studies,Q2,S2737938650,
Infectio,Q4,S2898250041,5f47ad96-32b6-4693-88e8-9a7bab9cf2f1
International Journal for the Study of Skepticism,Q2,S2764368169,d969d591-3321-42eb-818d-db651da9b3ae
International Journal of Computer Aided Engineering and Technology,Q4,S5114360,13ebcaa3-4b93-44e4-a207-4a9b5723332b
International Journal of Early Childhood Learning,Q4,S4210196973,
International Journal of Information Technology and Management,Q4,S169712084,b4fe81f9-a252-439a-b18a-bc229cffbb0c
International Journal of Public Policy,Q3,S188124791,d9c6151e-67cc-4cb9-839c-dff200e18d2f
International Journal of Social Ecology and Sustainable Development,Q4,S966797193,95b10986-e531-4172-b36e-42d66ab3148e
Inzynieria Mineralna,Q4,,
Iranian Journal of Health Education and Health Promotion,Q3,,
Italian Journal of Linguistics,Q3,S2764921196,9d0a38e4-9d5b-4d55-99d6-7c9effbab0b8
Jahrbuch fur Wirtschaftsgeschichte,Q2,,
Journal of Global Innovations in Agricultural Sciences,Q4,S4210192776,35faa75f-b810-4174-8de3-92059a225494
Journal of Gynecologic Surgery,Q4,S124037698,0e570806-df68-4953-9c8e-3aaa80e15f84
Journal of Image and Graphics(United Kingdom),Q4,,
Journal of Inborn Errors of Metabolism and Screening,Q4,S4210204046,1aeb528a-548c-4181-989e-89b1821427c5
Journal of Literary Studies,Q1,S162378596,2d2ae1c7-9734-4274-a8d2-dce5cec7bf3c
Journal of Tropical Life Science,Q4,S2764860916,4a072eb1-a153-4973-97c5-39f10c95b15c
